time,total_bw
2025-03-03 03:05:00,6306.0
2025-03-03 03:10:00,6060.0
2025-03-03 03:15:00,5863.0
2025-03-03 03:20:00,5645.0
2025-03-03 03:25:00,5428.0
2025-03-03 03:30:00,5242.0
2025-03-03 03:35:00,5094.0
2025-03-03 03:40:00,4884.0
2025-03-03 03:45:00,4762.0
2025-03-03 03:50:00,4615.0
2025-03-03 03:55:00,4475.0
2025-03-03 04:00:00,4337.0
2025-03-03 04:05:00,4202.0
2025-03-03 04:10:00,4111.0
2025-03-03 04:15:00,4043.0
2025-03-03 04:20:00,3960.0
2025-03-03 04:25:00,3912.0
2025-03-03 04:30:00,3871.0
2025-03-03 04:35:00,3821.0
2025-03-03 04:40:00,3791.0
2025-03-03 04:45:00,3756.0
2025-03-03 04:50:00,3759.0
2025-03-03 04:55:00,3744.0
2025-03-03 05:00:00,3766.0
2025-03-03 05:05:00,3789.0
2025-03-03 05:10:00,3835.0
2025-03-03 05:15:00,3905.0
2025-03-03 05:20:00,3961.0
2025-03-03 05:25:00,4081.0
2025-03-03 05:30:00,4210.0
2025-03-03 05:35:00,4373.0
2025-03-03 05:40:00,4570.0
2025-03-03 05:45:00,4755.0
2025-03-03 05:50:00,5011.0
2025-03-03 05:55:00,5294.0
2025-03-03 06:00:00,5808.0
2025-03-03 06:05:00,6327.0
2025-03-03 06:10:00,6866.0
2025-03-03 06:15:00,7377.0
2025-03-03 06:20:00,7868.0
2025-03-03 06:25:00,8412.0
2025-03-03 06:30:00,9094.0
2025-03-03 06:35:00,9886.0
2025-03-03 06:40:00,10600.0
2025-03-03 06:45:00,11133.0
2025-03-03 06:50:00,11785.0
2025-03-03 06:55:00,12390.0
2025-03-03 07:00:00,13008.0
2025-03-03 07:05:00,13707.0
2025-03-03 07:10:00,14297.0
2025-03-03 07:15:00,14577.0
2025-03-03 07:20:00,14818.0
2025-03-03 07:25:00,14916.0
2025-03-03 07:30:00,15031.0
2025-03-03 07:35:00,15071.0
2025-03-03 07:40:00,15149.0
2025-03-03 07:45:00,15243.0
2025-03-03 07:50:00,15519.0
2025-03-03 07:55:00,15774.0
2025-03-03 08:00:00,15905.0
2025-03-03 08:05:00,16448.0
2025-03-03 08:10:00,16810.0
2025-03-03 08:15:00,17193.0
2025-03-03 08:20:00,17429.0
2025-03-03 08:25:00,17814.0
2025-03-03 08:30:00,17927.0
2025-03-03 08:35:00,18427.0
2025-03-03 08:40:00,18831.0
2025-03-03 08:45:00,19341.0
2025-03-03 08:50:00,19714.0
2025-03-03 08:55:00,19863.0
2025-03-03 09:00:00,19918.0
2025-03-03 09:05:00,20183.0
2025-03-03 09:10:00,20420.0
2025-03-03 09:15:00,20438.0
2025-03-03 09:20:00,20452.0
2025-03-03 09:25:00,20484.0
2025-03-03 09:30:00,20154.0
2025-03-03 09:35:00,20389.0
2025-03-03 09:40:00,20432.0
2025-03-03 09:45:00,20894.0
2025-03-03 09:50:00,21066.0
2025-03-03 09:55:00,21155.0
2025-03-03 10:00:00,21188.0
2025-03-03 10:05:00,21624.0
2025-03-03 10:10:00,21884.0
