time,total_bw
2025-03-03 03:55:00,8392.0
2025-03-03 04:00:00,8502.0
2025-03-03 04:05:00,8349.0
2025-03-03 04:10:00,8543.0
2025-03-03 04:15:00,8468.0
2025-03-03 04:20:00,8955.0
2025-03-03 04:25:00,9009.0
2025-03-03 04:30:00,9131.0
2025-03-03 04:35:00,9088.0
2025-03-03 04:40:00,9064.0
2025-03-03 04:45:00,9040.0
2025-03-03 04:50:00,9156.0
2025-03-03 04:55:00,9260.0
2025-03-03 05:00:00,9602.0
2025-03-03 05:05:00,9992.0
2025-03-03 05:10:00,10207.0
2025-03-03 05:15:00,10500.0
2025-03-03 05:20:00,10738.0
2025-03-03 05:25:00,11014.0
2025-03-03 05:30:00,11534.0
2025-03-03 05:35:00,11990.0
2025-03-03 05:40:00,12499.0
2025-03-03 05:45:00,13172.0
2025-03-03 05:50:00,13741.0
2025-03-03 05:55:00,16778.0
2025-03-03 06:00:00,39117.0
2025-03-03 06:05:00,37131.0
2025-03-03 06:10:00,30152.0
2025-03-03 06:15:00,27830.0
2025-03-03 06:20:00,27035.0
2025-03-03 06:25:00,26781.0
2025-03-03 06:30:00,26783.0
2025-03-03 06:35:00,27430.0
2025-03-03 06:40:00,28068.0
2025-03-03 06:45:00,28479.0
2025-03-03 06:50:00,28853.0
2025-03-03 06:55:00,29001.0
2025-03-03 07:00:00,28882.0
2025-03-03 07:05:00,28860.0
2025-03-03 07:10:00,28556.0
2025-03-03 07:15:00,28177.0
2025-03-03 07:20:00,27184.0
2025-03-03 07:25:00,26599.0
2025-03-03 07:30:00,25561.0
2025-03-03 07:35:00,25558.0
2025-03-03 07:40:00,25003.0
2025-03-03 07:45:00,24306.0
2025-03-03 07:50:00,24028.0
2025-03-03 07:55:00,23310.0
2025-03-03 08:00:00,22862.0
2025-03-03 08:05:00,23028.0
2025-03-03 08:10:00,22958.0
2025-03-03 08:15:00,22450.0
2025-03-03 08:20:00,22177.0
2025-03-03 08:25:00,22202.0
2025-03-03 08:30:00,22213.0
2025-03-03 08:35:00,22245.0
2025-03-03 08:40:00,22208.0
2025-03-03 08:45:00,21801.0
2025-03-03 08:50:00,21966.0
2025-03-03 08:55:00,22043.0
2025-03-03 09:00:00,21961.0
2025-03-03 09:05:00,21858.0
2025-03-03 09:10:00,21560.0
2025-03-03 09:15:00,21489.0
2025-03-03 09:20:00,21633.0
2025-03-03 09:25:00,21407.0
2025-03-03 09:30:00,21099.0
2025-03-03 09:35:00,20841.0
2025-03-03 09:40:00,21011.0
2025-03-03 09:45:00,21180.0
2025-03-03 09:50:00,21262.0
2025-03-03 09:55:00,21132.0
2025-03-03 10:00:00,20882.0
2025-03-03 10:05:00,21068.0
2025-03-03 10:10:00,21413.0
2025-03-03 10:15:00,21800.0
2025-03-03 10:20:00,21847.0
2025-03-03 10:25:00,22134.0
2025-03-03 10:30:00,22421.0
2025-03-03 10:35:00,22437.0
2025-03-03 10:40:00,22255.0
2025-03-03 10:45:00,22422.0
2025-03-03 10:50:00,22446.0
2025-03-03 10:55:00,22193.0
2025-03-03 11:00:00,23522.0
2025-03-03 11:05:00,24050.0
2025-03-03 11:10:00,23834.0
2025-03-03 11:15:00,23748.0
2025-03-03 11:20:00,23619.0
2025-03-03 11:25:00,23460.0
2025-03-03 11:30:00,22834.0
2025-03-03 11:35:00,22815.0
2025-03-03 11:40:00,22569.0
2025-03-03 11:45:00,22853.0
2025-03-03 11:50:00,23306.0
2025-03-03 11:55:00,23712.0
2025-03-03 12:00:00,23514.0
2025-03-03 12:05:00,24168.0
2025-03-03 12:10:00,25015.0
2025-03-03 12:15:00,26178.0
2025-03-03 12:20:00,27178.0
2025-03-03 12:25:00,27958.0
2025-03-03 12:30:00,28743.0
2025-03-03 12:35:00,29398.0
2025-03-03 12:40:00,30060.0
2025-03-03 12:45:00,30727.0
2025-03-03 12:50:00,31245.0
2025-03-03 12:55:00,31625.0
2025-03-03 13:00:00,31658.0
2025-03-03 13:05:00,31694.0
2025-03-03 13:10:00,31346.0
2025-03-03 13:15:00,31302.0
2025-03-03 13:20:00,30929.0
2025-03-03 13:25:00,30324.0
2025-03-03 13:30:00,29812.0
2025-03-03 13:35:00,29425.0
2025-03-03 13:40:00,29162.0
2025-03-03 13:45:00,28640.0
2025-03-03 13:50:00,28337.0
2025-03-03 13:55:00,28662.0
2025-03-03 14:00:00,31168.0
2025-03-03 14:05:00,30844.0
2025-03-03 14:10:00,30481.0
2025-03-03 14:15:00,31194.0
2025-03-03 14:20:00,30866.0
2025-03-03 14:25:00,31270.0
2025-03-03 14:30:00,32904.0
2025-03-03 14:35:00,33436.0
2025-03-03 14:40:00,35942.0
2025-03-03 14:45:00,36949.0
2025-03-03 14:50:00,36608.0
2025-03-03 14:55:00,35877.0
2025-03-03 15:00:00,36069.0
2025-03-03 15:05:00,36509.0
2025-03-03 15:10:00,36975.0
2025-03-03 15:15:00,37501.0
2025-03-03 15:20:00,37642.0
2025-03-03 15:25:00,37909.0
2025-03-03 15:30:00,38530.0
2025-03-03 15:35:00,38462.0
2025-03-03 15:40:00,38090.0
2025-03-03 15:45:00,37756.0
2025-03-03 15:50:00,37027.0
2025-03-03 15:55:00,36843.0
2025-03-03 16:00:00,36468.0
2025-03-03 16:05:00,36141.0
2025-03-03 16:10:00,35914.0
2025-03-03 16:15:00,35749.0
2025-03-03 16:20:00,35863.0
2025-03-03 16:25:00,35700.0
2025-03-03 16:30:00,35939.0
